zip,settlement,short,latitude,longitude,cleaned_settlement
8452,Szőc,VE,47.0167,17.5167,szőc
8454,Nyirád,VE,47.0,17.45,nyirád
8455,Pusztamiske,VE,47.0667,17.45,pusztamiske
8456,Noszlop,VE,47.1833,17.4667,noszlop
8457,Bakonypölöske,VE,47.2,17.4833,bakonypölöske
8458,Oroszi,VE,47.15,17.4167,oroszi
8460,Devecser,VE,47.1,17.4333,devecser
8461,Devecser,VE,47.1,17.4333,devecser
8468,Kolontár,VE,47.0833,17.4833,kolontár
8469,Kamond,VE,47.1333,17.2,kamond
8471,Nemeshany,VE,47.0667,17.3667,nemeshany
8471,Káptalanfa,VE,47.0667,17.35,káptalanfa
8471,Bodorfa,VE,47.0667,17.3333,bodorfa
8473,Gyepükaján,VE,47.05,17.3333,gyepükaján
8474,Csabrendek,VE,47.0167,17.3,csabrendek
8475,Hosztót,VE,47.0833,17.25,hosztót
8475,Veszprémgalsa,VE,47.1,17.2833,veszprémgalsa
8475,Szentimrefalva,VE,47.0667,17.2833,szentimrefalva
8476,Zalaszegvár,VE,47.1,17.2333,zalaszegvár
8477,Apácatorna,VE,47.1167,17.3,apácatorna
8477,Tüskevár,VE,47.1167,17.3167,tüskevár
8477,Kisberzseny,VE,47.1,17.2667,kisberzseny
8478,Somlójenő,VE,47.1167,17.3667,somlójenő
8479,Borszörcsök,VE,47.1333,17.4,borszörcsök
8481,Somlóvásárhely,VE,47.1167,17.3833,somlóvásárhely
8482,Doba,VE,47.1667,17.3833,doba
8483,Kisszőlős,VE,47.2,17.3333,kisszőlős
8483,Somlószőlős,VE,47.1667,17.3667,somlószőlős
8484,Vid,VE,47.2167,17.35,vid
8484,Somlóvecse,VE,47.2,17.35,somlóvecse
8484,Nagyalásony,VE,47.2333,17.35,nagyalásony
8485,Dabrony,VE,47.25,17.3333,dabrony
8491,Karakószörcsök,VE,47.1333,17.2833,karakószörcsök
8492,Kerta,VE,47.1667,17.2833,kerta
8493,Iszkáz,VE,47.1667,17.3,iszkáz
8494,Kiscsősz,VE,47.2,17.2833,kiscsősz
8495,Csögle,VE,47.2167,17.2667,csögle
8496,Kispirit,VE,47.2,17.25,kispirit
8496,Nagypirit,VE,47.2,17.2333,nagypirit
8497,Adorjánháza,VE,47.2333,17.25,adorjánháza
8497,Egeralja,VE,47.2333,17.25,egeralja
8500,Pápa,VE,47.3333,17.4667,pápa
8501,Pápa,VE,47.3333,17.4667,pápa
8502,Pápa,VE,47.3333,17.4667,pápa
8503,Pápa,VE,47.3333,17.4667,pápa
8505,Pápa,VE,47.3333,17.4667,pápa
8510,Pápa,VE,47.3333,17.4667,pápa
8511,Pápa,VE,47.3333,17.4667,pápa
8512,Nyárád,VE,47.2833,17.3667,nyárád
8513,Mihályháza,VE,47.3,17.3333,mihályháza
8514,Mezőlak,VE,47.3333,17.3667,mezőlak
8515,Békás,VE,47.3333,17.35,békás
8516,Kemeneshőgyész,VE,47.35,17.3,kemeneshőgyész
8517,Magyargencs,VE,47.3667,17.3,magyargencs
8518,Kemenesszentpéter,VE,47.4333,17.2333,kemenesszentpéter
8521,Nagyacsád,VE,47.3667,17.3667,nagyacsád
8522,Nemesgörzsöny,VE,47.4,17.3667,nemesgörzsöny
8523,Egyházaskesző,VE,47.4167,17.3333,egyházaskesző
8523,Várkesző,VE,47.4333,17.3167,várkesző
8531,Várkesző,VE,47.4333,17.3167,várkesző
8532,Marcaltő,VE,47.4333,17.3667,marcaltő
8533,Malomsok,VE,47.45,17.4,malomsok
8534,Csikvánd,GS,47.4667,17.45,csikvánd
8541,Takácsi,VE,47.4,17.4833,takácsi
8542,Vaszar,VE,47.4,17.5167,vaszar
8543,Gecse,VE,47.45,17.5333,gecse
8544,Szerecseny,GS,47.4667,17.55,szerecseny
8545,Gyarmat,GS,47.4667,17.5,gyarmat
8551,Nagygyimót,VE,47.3333,17.55,nagygyimót
8552,Vanyola,VE,47.3833,17.5833,vanyola
8553,Lovászpatona,VE,47.4333,17.6333,lovászpatona
8554,Nagydém,VE,47.4333,17.6833,nagydém
8555,Bakonytamási,VE,47.4167,17.7333,bakonytamási
8556,Pápateszér,VE,47.3833,17.7,pápateszér
8557,Bakonyság,VE,47.4,17.65,bakonyság
8557,Bakonyszentiván,VE,47.4,17.6667,bakonyszentiván
8558,Csót,VE,47.3667,17.6167,csót
8561,Adásztevel,VE,47.3,17.55,adásztevel
8562,Nagytevel,VE,47.3,17.5667,nagytevel
8563,Homokbödöge,VE,47.3,17.6,homokbödöge
8564,Ugod,VE,47.3167,17.6,ugod
8565,Béb,VE,47.35,17.6,béb
8571,Bakonykoppány,VE,47.3333,17.6833,bakonykoppány
8572,Bakonyszücs,VE,47.3333,17.6833,bakonyszücs
8581,Németbánya,VE,47.2167,17.65,németbánya
8581,Bakonyjákó,VE,47.2167,17.6,bakonyjákó
8582,Farkasgyepű,VE,47.2,17.6333,farkasgyepű
8591,Farkasgyepű,VE,47.2,17.6333,farkasgyepű
8591,Nóráp,VE,47.2667,17.4667,nóráp
8592,Dáka,VE,47.2833,17.4333,dáka
8593,Pápadereske,VE,47.3,17.4,pápadereske
8594,Pápasalamon,VE,47.2333,17.4333,pápasalamon
8595,Kup,VE,47.25,17.4667,kup
8596,Pápakovácsi,VE,47.2667,17.4833,pápakovácsi
8597,Ganna,VE,47.2333,17.5333,ganna
8597,Döbrönte,VE,47.2333,17.55,döbrönte
8598,Döbrönte,VE,47.2333,17.55,döbrönte
8600,Siófok,SO,46.9058,18.0485,siófok
8601,Siófok,SO,46.9,18.05,siófok
8602,Siófok,SO,46.9,18.05,siófok
8604,Siófok,SO,46.9,18.05,siófok
8609,Siófok,SO,46.9,18.05,siófok
8611,Siófok,SO,46.9,18.05,siófok
8612,Nyim,SO,46.8,18.1167,nyim
8613,Balatonendréd,SO,46.8333,17.9833,balatonendréd
8614,Bálványos,SO,46.7833,17.95,bálványos
8617,Kőröshegy,SO,46.8333,17.9,kőröshegy
8618,Kereki,SO,46.8,17.9167,kereki
8619,Pusztaszemes,SO,46.7667,17.9333,pusztaszemes
8621,Zamárdi,SO,46.8833,17.95,zamárdi
8622,Szántód,SO,46.8667,17.9,szántód
8623,Balatonföldvár,SO,46.85,17.8833,balatonföldvár
8624,Balatonszárszó,SO,46.8333,17.8333,balatonszárszó
8625,Szólád,SO,46.7833,17.85,szólád
8626,Teleki,SO,46.7667,17.8333,teleki
8627,Kötcse,SO,46.75,17.8667,kötcse
8628,Nagycsepely,SO,46.75,17.8333,nagycsepely
8630,Balatonboglár,SO,46.7667,17.6667,balatonboglár
8631,Balatonboglár,SO,46.7667,17.6667,balatonboglár
8634,Balatonboglár,SO,46.7667,17.6667,balatonboglár
8635,Ordacsehi,SO,46.7333,17.6167,ordacsehi
8636,Balatonszemes,SO,46.8167,17.7833,balatonszemes
8637,Balatonőszöd,SO,46.8,17.8,balatonőszöd
8638,Balatonlelle,SO,46.7833,17.6833,balatonlelle
8640,Fonyód,SO,46.7333,17.55,fonyód
8641,Birján,SO,46.7111,17.4194,birján
8642,Birján,SO,46.7111,17.4194,birján
8644,Birján,SO,46.7111,17.4194,birján
8646,Balatonfenyves,SO,46.7167,17.5,balatonfenyves
8647,Balatonmáriafürdő,SO,46.7,17.3833,balatonmáriafürdő
8647,Balatonkeresztúr,SO,46.7,17.3833,balatonkeresztúr
8648,Balatonkeresztúr,SO,46.7,17.3833,balatonkeresztúr
8649,Balatonberény,SO,46.7167,17.3167,balatonberény
8651,Balatonszabadi,SO,46.8833,18.1333,balatonszabadi
8652,Siójut,SO,46.8833,18.1333,siójut
8653,Ádánd,SO,46.8667,18.1667,ádánd
8654,Ságvár,SO,46.8333,18.1167,ságvár
8655,Som,SO,46.8,18.15,som
8656,Nagyberény,SO,46.8,18.1667,nagyberény
8658,Bábonymegyer,SO,46.75,18.1167,bábonymegyer
8660,Tab,SO,46.7333,18.0333,tab
8660,Zala,SO,46.7333,18.0,zala
8660,Torvaj,SO,46.7667,18.05,torvaj
8660,Sérsekszőlős,SO,46.7667,18.0167,sérsekszőlős
8660,Lulla,SO,46.7833,18.0333,lulla
8666,Bedegkér,SO,46.65,18.0667,bedegkér
8666,Somogyegres,SO,46.6667,18.0333,somogyegres
8667,Kánya,SO,46.7,18.0667,kánya
8668,Tengőd,SO,46.7,18.1,tengőd
8669,Miklósi,SO,46.65,18.0,miklósi
8671,Kapoly,SO,46.7333,17.9667,kapoly
8672,Zics,SO,46.6833,17.9833,zics
8673,Somogymeggyes,SO,46.7167,17.9167,somogymeggyes
8674,Nágocs,SO,46.6667,17.9667,nágocs
8675,Andocs,SO,46.65,17.9333,andocs
8676,Karád,SO,46.6833,17.85,karád
8681,Visz,SO,46.7333,17.7833,visz
8681,Látrány,SO,46.75,17.75,látrány
8683,Somogytúr,SO,46.7,17.7667,somogytúr
8684,Somogybabod,SO,46.6667,17.7833,somogybabod
8685,Gamás,SO,46.6167,17.7667,gamás
8691,Gamás,SO,46.6167,17.7667,gamás
8692,Gyugy,SO,46.6833,17.6833,gyugy
8692,Szőlősgyörök,SO,46.7167,17.6833,szőlősgyörök
8693,Kisberény,SO,46.6333,17.6667,kisberény
8693,Lengyeltóti,SO,46.6667,17.65,lengyeltóti
8694,Hács,SO,46.65,17.6833,hács
8695,Buzsák,SO,46.65,17.5833,buzsák
8696,Táska,SO,46.6167,17.5333,táska
8697,Öreglak,SO,46.6,17.6167,öreglak
8698,Pamuk,SO,46.55,17.65,pamuk
8698,Somogyvár,SO,46.5833,17.6667,somogyvár
8699,Somogyvámos,SO,46.5667,17.6833,somogyvámos
8700,Csömend,SO,46.5667,17.5,csömend
8700,Marcali,SO,46.5833,17.4167,marcali
8701,Csömend,SO,46.5667,17.5,csömend
8705,Somogyszentpál,SO,46.65,17.4833,somogyszentpál
8706,Nikla,SO,46.5833,17.5167,nikla
8707,Pusztakovácsi,SO,46.5333,17.5833,pusztakovácsi
8707,Libickozma,SO,46.5167,17.5333,libickozma
8708,Somogyfajsz,SO,46.5167,17.5667,somogyfajsz
8709,Somogyfajsz,SO,46.5167,17.5667,somogyfajsz
8710,Balatonszentgyörgy,SO,46.6833,17.3,balatonszentgyörgy
8711,Vörs,SO,46.6667,17.2667,vörs
8712,Balatonújlak,SO,46.6667,17.3833,balatonújlak
8713,Kéthely,SO,46.65,17.4,kéthely
8714,Kéthely,SO,46.65,17.4,kéthely
8714,Kelevíz,SO,46.5167,17.4167,kelevíz
8716,Gadány,SO,46.5167,17.4,gadány
8716,Mesztegnyő,SO,46.5,17.4333,mesztegnyő
8716,Hosszúvíz,SO,46.5167,17.45,hosszúvíz
8717,Szenyér,SO,46.4667,17.3833,szenyér
8717,Nemeskisfalud,SO,46.4333,17.3667,nemeskisfalud
8718,Tapsony,SO,46.4667,17.3333,tapsony
8719,Böhönye,SO,46.4,17.4,böhönye
8721,Vése,SO,46.4167,17.3,vése
8722,Nemesdéd,SO,46.4333,17.25,nemesdéd
8723,Varászló,SO,46.4333,17.2167,varászló
8724,Inke,SO,46.4,17.2,inke
8725,Iharosberény,SO,46.3667,17.1167,iharosberény
8726,Somogycsicsó,SO,46.3167,17.1333,somogycsicsó
8726,Iharos,SO,46.3333,17.1,iharos
8728,Pogányszentpéter,SO,46.3833,17.0667,pogányszentpéter
8731,Hollád,SO,46.6333,17.3167,hollád
8731,Tikos,SO,46.6333,17.3,tikos
8732,Főnyed,SO,46.6333,17.2667,főnyed
8732,Sávoly,SO,46.5833,17.2667,sávoly
8732,Szegerdő,SO,46.6333,17.2833,szegerdő
8733,Somogysámson,SO,46.5833,17.3,somogysámson
8734,Somogyzsitfa,SO,46.5667,17.3,somogyzsitfa
8735,Csákány,SO,46.5333,17.2833,csákány
8736,Szőkedencs,SO,46.55,17.25,szőkedencs
8737,Somogysimonyi,SO,46.4833,17.2167,somogysimonyi
8738,Nemesvid,SO,46.5,17.2667,nemesvid
8739,Nagyszakácsi,SO,46.4833,17.3167,nagyszakácsi
8741,Zalaapáti,ZA,46.7333,17.1167,zalaapáti
8741,Bókaháza,ZA,46.7667,17.1,bókaháza
8742,Esztergályhorváti,ZA,46.7,17.1167,esztergályhorváti
8743,Zalaszabar,ZA,46.65,17.1167,zalaszabar
8744,Orosztony,ZA,46.6333,17.0667,orosztony
8745,Kerecseny,ZA,46.6167,17.05,kerecseny
8746,Nagyrada,ZA,46.6167,17.1167,nagyrada
8747,Garabonc,ZA,46.5833,17.1333,garabonc
8747,Zalamerenye,ZA,46.5667,17.1,zalamerenye
8749,Zalakaros,ZA,46.5667,17.1333,zalakaros
8751,Zalakomár,ZA,46.55,17.1833,zalakomár
8752,Zalakomár,ZA,46.55,17.1833,zalakomár
8753,Balatonmagyaród,ZA,46.6,17.1833,balatonmagyaród
8754,Galambok,ZA,46.5167,17.1333,galambok
8756,Kisrécse,ZA,46.5,17.0667,kisrécse
8756,Csapi,ZA,46.5333,17.1,csapi
8756,Zalasárszeg,ZA,46.5,17.0833,zalasárszeg
8756,Nagyrécse,ZA,46.4833,17.05,nagyrécse
8761,Zalaigrice,ZA,46.75,17.0167,zalaigrice
8761,Pacsa,ZA,46.7167,17.0167,pacsa
8762,Gétye,ZA,46.7667,17.0667,gétye
8762,Szentpéterúr,ZA,46.7667,17.0333,szentpéterúr
8764,Dióskál,ZA,46.6667,17.05,dióskál
8764,Zalaszentmárton,ZA,46.7,17.0667,zalaszentmárton
8765,Egeraracsa,ZA,46.6667,17.0833,egeraracsa
8767,Pötréte,ZA,46.6833,16.95,pötréte
8767,Felsőrajk,ZA,46.6833,17.0,felsőrajk
8767,Alsórajk,ZA,46.65,17.0,alsórajk
8771,Hahót,ZA,46.6425,16.9236,hahót
8772,Zalaszentbalázs,ZA,46.5878,16.9186,zalaszentbalázs
8772,Börzönce,ZA,46.5833,16.9,börzönce
8773,Pölöskefő,ZA,46.6,16.95,pölöskefő
8773,Kacorlak,ZA,46.5667,16.9667,kacorlak
8774,Kilimán,ZA,46.6333,17.0,kilimán
8774,Gelse,ZA,46.6,17.0,gelse
8774,Gelsesziget,ZA,46.5667,17.0,gelsesziget
8776,Magyarszerdahely,ZA,46.55,16.9333,magyarszerdahely
8776,Bocska,ZA,46.55,16.9167,bocska
8776,Magyarszentmiklós,ZA,46.5344,16.9383,magyarszentmiklós
8777,Fűzvölgy,ZA,46.5167,16.95,fűzvölgy
8777,Homokkomárom,ZA,46.5,16.9167,homokkomárom
8777,Hosszúvölgy,ZA,46.5167,16.9333,hosszúvölgy
8778,Újudvar,ZA,46.5333,17.0,újudvar
8782,Ligetfalva,ZA,46.8333,17.0667,ligetfalva
8782,Zalacsány,ZA,46.8,17.1167,zalacsány
8782,Tilaj,ZA,46.8,17.05,tilaj
8784,Kehidakustány,ZA,46.85,17.1,kehidakustány
8785,Kallósd,ZA,46.8667,17.0667,kallósd
8785,Kehidakustány,ZA,46.85,17.1,kehidakustány
8788,Zalaszentlászló,ZA,46.8833,17.1167,zalaszentlászló
8788,Sénye,ZA,46.9,17.1333,sénye
8789,Sénye,ZA,46.9,17.1333,sénye
8790,Zalaszentgrót,ZA,46.95,17.0833,zalaszentgrót
8792,Zalavég,ZA,47.0,17.0333,zalavég
8793,Zalavég,ZA,47.0,17.0333,zalavég
8795,Zalavég,ZA,47.0,17.0333,zalavég
8796,Türje,ZA,46.9833,17.1,türje
8797,Batyk,ZA,46.9833,17.0333,batyk
8798,Zalabér,ZA,46.9667,17.0333,zalabér
8799,Dötk,ZA,46.95,17.0167,dötk
8799,Pakod,ZA,46.9667,17.0,pakod
8800,Nagykanizsa,ZA,46.4618,17.0102,nagykanizsa
8801,Nagykanizsa,ZA,46.5142,16.9717,nagykanizsa
8802,Nagykanizsa,ZA,46.5142,16.9717,nagykanizsa
8803,Nagykanizsa,ZA,46.5142,16.9717,nagykanizsa
8804,Nagykanizsa,ZA,46.5142,16.9717,nagykanizsa
8808,Nagykanizsa,ZA,46.5142,16.9717,nagykanizsa
8809,Nagykanizsa,ZA,46.5142,16.9717,nagykanizsa
8821,Nagybakónak,ZA,46.55,17.05,nagybakónak
8822,Zalaújlak,ZA,46.55,17.0833,zalaújlak
8824,Sand,ZA,46.4167,17.1333,sand
8825,Miháld,ZA,46.45,17.1333,miháld
8825,Pat,ZA,46.4333,17.1833,pat
8827,Zalaszentjakab,ZA,46.4833,17.1333,zalaszentjakab
8831,Zalaszentjakab,ZA,46.4833,17.1333,zalaszentjakab
8831,Liszó,ZA,46.3667,17.0,liszó
8834,Murakeresztúr,ZA,46.3522,16.8781,murakeresztúr
8835,Fityeház,ZA,46.3667,16.9167,fityeház
8840,Csurgónagymarton,SO,46.3,17.0833,csurgónagymarton
8840,Csurgó,SO,46.2667,17.1,csurgó
8849,Szenta,SO,46.25,17.1833,szenta
8851,Gyékényes,SO,46.2378,17.0053,gyékényes
8852,Zákány,SO,46.2744,16.9511,zákány
8852,Gyékényes,SO,46.2378,17.0053,gyékényes
8853,Zákányfalu,SO,46.2858,16.9926,zákányfalu
8854,Őrtilos,SO,46.2797,16.9294,őrtilos
8855,Belezna,ZA,46.3278,16.94,belezna
8856,Nemespátró,ZA,46.3167,17.0167,nemespátró
8856,Surd,ZA,46.3192,16.9706,surd
8857,Nemespátró,ZA,46.3167,17.0167,nemespátró
8858,Somogybükkösd,SO,46.3,17.0,somogybükkösd
8858,Porrogszentkirály,SO,46.2833,17.05,porrogszentkirály
8858,Porrogszentpál,SO,46.2833,17.0167,porrogszentpál
8858,Porrog,SO,46.2833,17.0333,porrog
8861,Szepetnek,ZA,46.4308,16.905,szepetnek
8862,Semjénháza,ZA,46.4,16.85,semjénháza
8863,Molnári,ZA,46.3833,16.8333,molnári
8864,Tótszerdahely,ZA,46.4,16.8,tótszerdahely
8865,Tótszentmárton,ZA,46.4167,16.8167,tótszentmárton
8866,Becsehely,ZA,46.4458,16.7928,becsehely
8866,Petrivente,ZA,46.4333,16.85,petrivente
8868,Kistolmács,ZA,46.4833,16.75,kistolmács
8868,Letenye,ZA,46.4286,16.7306,letenye
8868,Zajk,ZA,46.4833,16.7167,zajk
8868,Murarátka,ZA,46.4531,16.685,murarátka
8872,Szentmargitfalva,ZA,46.5,16.6667,szentmargitfalva
8872,Muraszemenye,ZA,46.4667,16.6167,muraszemenye
8873,Csörnyeföld,ZA,46.5008,16.6319,csörnyeföld
8874,Kerkaszentkirály,ZA,46.5,16.5833,kerkaszentkirály
8874,Dobri,ZA,46.5167,16.5833,dobri
8876,Tormafölde,ZA,46.5386,16.5944,tormafölde
8877,Tornyiszentmiklós,ZA,46.515,16.5578,tornyiszentmiklós
8878,Lovászi,ZA,46.55,16.5667,lovászi
8879,Kerkateskánd,ZA,46.5833,16.5833,kerkateskánd
8879,Szécsisziget,ZA,46.5667,16.6,szécsisziget
8881,Sormás,ZA,46.45,16.9167,sormás
8882,Eszteregnye,ZA,46.4667,16.8833,eszteregnye
8883,Rigyác,ZA,46.4667,16.8667,rigyác
8885,Borsfa,ZA,46.5167,16.7833,borsfa
8885,Valkonya,ZA,46.5,16.8167,valkonya
8886,Oltárc,ZA,46.5272,16.8372,oltárc
8887,Bázakerettye,ZA,46.5233,16.7294,bázakerettye
8887,Lasztonya,ZA,46.5667,16.7167,lasztonya
8888,Lispeszentadorján,ZA,46.5333,16.7,lispeszentadorján
8888,Kiscsehi,ZA,46.5167,16.6667,kiscsehi
8888,Maróc,ZA,46.55,16.6667,maróc
8891,Bánokszentgyörgy,ZA,46.5456,16.7872,bánokszentgyörgy
8891,Várfölde,ZA,46.5667,16.7667,várfölde
8893,Bucsuta,ZA,46.5667,16.85,bucsuta
8893,Szentliszló,ZA,46.5756,16.8239,szentliszló
8895,Pusztamagyaród,ZA,46.6,16.8333,pusztamagyaród
8896,Pusztaszentlászló,ZA,46.6369,16.8442,pusztaszentlászló
8897,Söjtör,ZA,46.6672,16.8583,söjtör
8900,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8901,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8902,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8903,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8904,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8905,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8906,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8907,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8908,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8909,Zalaegerszeg,ZA,46.84,16.8439,zalaegerszeg
8911,Kiskutas,ZA,46.9167,16.8,kiskutas
8911,Nagykutas,ZA,46.9236,16.8078,nagykutas
8912,Kispáli,ZA,46.9167,16.8167,kispáli
8912,Nagypáli,ZA,46.9167,16.85,nagypáli
8913,Egervár,ZA,46.9336,16.8553,egervár
8913,Lakhegy,ZA,46.9333,16.8667,lakhegy
8913,Gősfa,ZA,46.9667,16.8667,gősfa
8914,Vasboldogasszony,ZA,46.95,16.8833,vasboldogasszony
8915,Nemesrádó,ZA,46.7833,17.0,nemesrádó
8917,Dobronhegy,ZA,46.8167,16.75,dobronhegy
8917,Pálfiszeg,ZA,46.7833,16.7333,pálfiszeg
8917,Milejszeg,ZA,46.8,16.75,milejszeg
8918,Csonkahegyhát,ZA,46.7983,16.7242,csonkahegyhát
8918,Németfalu,ZA,46.8208,16.6736,németfalu
8919,Kustánszeg,ZA,46.7839,16.6875,kustánszeg
8921,Zalaszentiván,ZA,46.8886,16.8994,zalaszentiván
8921,Zalaszentlőrinc,ZA,46.9167,16.8833,zalaszentlőrinc
8921,Alibánfa,ZA,46.8833,16.9333,alibánfa
8921,Pethőhenye,ZA,46.8833,16.9167,pethőhenye
8923,Nemesapáti,ZA,46.8667,16.95,nemesapáti
8924,Alsónemesapáti,ZA,46.8481,16.935,alsónemesapáti
8925,Nemessándorháza,ZA,46.7833,16.95,nemessándorháza
8925,Búcsúszentlászló,ZA,46.7861,16.9314,búcsúszentlászló
8925,Nemesszentandrás,ZA,46.7667,16.95,nemesszentandrás
8925,Kisbucsa,ZA,46.8167,16.95,kisbucsa
8925,Nemeshetés,ZA,46.8,16.9167,nemeshetés
8929,Pölöske,ZA,46.75,16.9333,pölöske
8931,Vöckönd,ZA,46.8833,16.95,vöckönd
8931,Kemendollár,ZA,46.9,16.9667,kemendollár
8932,Gyűrűs,ZA,46.8833,17.0,gyűrűs
8932,Pókaszepetk,ZA,46.9233,16.9683,pókaszepetk
8932,Zalaistvánd,ZA,46.9167,16.9833,zalaistvánd
8934,Bezeréd,ZA,46.8667,17.0167,bezeréd
8935,Orbányosfa,ZA,46.85,16.9833,orbányosfa
8935,Almásháza,ZA,46.85,17.05,almásháza
8935,Nagykapornak,ZA,46.8167,17.0,nagykapornak
8935,Misefa,ZA,46.8,16.9833,misefa
8935,Padár,ZA,46.85,17.0167,padár
8936,Zalaszentmihály,ZA,46.725,16.9494,zalaszentmihály
8943,Bocfölde,ZA,46.7833,16.8333,bocfölde
8943,Csatár,ZA,46.7833,16.8833,csatár
8944,Sárhida,ZA,46.75,16.85,sárhida
8945,Bak,ZA,46.7292,16.8464,bak
8946,Tófej,ZA,46.6703,16.8056,tófej
8946,Baktüttös,ZA,46.7,16.8167,baktüttös
8946,Pusztaederics,ZA,46.65,16.8,pusztaederics
8947,Szentkozmadombja,ZA,46.6833,16.7667,szentkozmadombja
8947,Zalatárnok,ZA,46.7019,16.7628,zalatárnok
8948,Barlahida,ZA,46.7158,16.7025,barlahida
8948,Nova,ZA,46.6839,16.6839,nova
8949,Mikekarácsonyfa,ZA,46.65,16.7,mikekarácsonyfa
8951,Gutorfölde,ZA,46.6414,16.7383,gutorfölde
8951,Csertalakos,ZA,46.65,16.7,csertalakos
8953,Szentpéterfölde,ZA,46.6167,16.7667,szentpéterfölde
8954,Ortaháza,ZA,46.6167,16.6833,ortaháza
8956,Kányavár,ZA,46.5667,16.6833,kányavár
8956,Pördefölde,ZA,46.5833,16.7167,pördefölde
8956,Páka,ZA,46.5894,16.6506,páka
8957,Csömödér,ZA,46.6083,16.6442,csömödér
8957,Kissziget,ZA,46.6167,16.6667,kissziget
8957,Hernyék,ZA,46.65,16.65,hernyék
8957,Zebecke,ZA,46.65,16.6833,zebecke
8958,Iklódbördőce,ZA,46.6,16.6167,iklódbördőce
8960,Lenti,ZA,46.6217,16.5392,lenti
8961,Lenti,ZA,46.6217,16.5392,lenti
8966,Lenti,ZA,46.6217,16.5392,lenti
8969,Bödeháza,ZA,46.65,16.4167,bödeháza
8969,Zalaszombatfa,ZA,46.6333,16.45,zalaszombatfa
8969,Gáborjánháza,ZA,46.6333,16.4167,gáborjánháza
8969,Szijártóháza,ZA,46.6333,16.45,szijártóháza
8971,Zalabaksa,ZA,46.6997,16.5522,zalabaksa
8971,Kerkabarabás,ZA,46.6833,16.5667,kerkabarabás
8973,Felsőszenterzsébet,ZA,46.75,16.45,felsőszenterzsébet
8973,Magyarföld,ZA,46.7833,16.4167,magyarföld
8973,Alsószenterzsébet,ZA,46.75,16.4833,alsószenterzsébet
8973,Ramocsa,ZA,46.7833,16.45,ramocsa
8973,Csesztreg,ZA,46.7136,16.5203,csesztreg
8973,Kerkafalva,ZA,46.7667,16.5,kerkafalva
8973,Kerkakutas,ZA,46.7667,16.5,kerkakutas
8975,Szentgyörgyvölgy,ZA,46.7244,16.4156,szentgyörgyvölgy
8976,Nemesnép,ZA,46.7006,16.4625,nemesnép
8976,Márokföld,ZA,46.7167,16.45,márokföld
8977,Baglad,ZA,46.6833,16.4833,baglad
8977,Lendvajakabfa,ZA,46.6833,16.45,lendvajakabfa
8977,Resznek,ZA,46.6619,16.4792,resznek
8978,Belsősárd,ZA,46.65,16.4833,belsősárd
8978,Lendvadedes,ZA,46.5833,16.5167,lendvadedes
8978,Gosztola,ZA,46.5833,16.5333,gosztola
8978,Rédics,ZA,46.6142,16.4775,rédics
8978,Külsősárd,ZA,46.6333,16.5,külsősárd
8981,Gellénháza,ZA,46.7614,16.7878,gellénháza
8981,Lickóvadamos,ZA,46.75,16.7667,lickóvadamos
8983,Babosdöbréte,ZA,46.8167,16.7833,babosdöbréte
8983,Nagylengyel,ZA,46.7833,16.7667,nagylengyel
8983,Ormándlak,ZA,46.75,16.75,ormándlak
8984,Iborfia,ZA,46.7333,16.75,iborfia
8984,Petrikeresztúr,ZA,46.7333,16.7333,petrikeresztúr
8984,Gombosszeg,ZA,46.75,16.7333,gombosszeg
8985,Becsvölgye,ZA,46.7667,16.7,becsvölgye
8986,Pusztaapáti,ZA,46.7667,16.6167,pusztaapáti
8986,Szilvágy,ZA,46.7333,16.6333,szilvágy
8986,Pórszombat,ZA,46.7264,16.5781,pórszombat
8988,Kálócfa,ZA,46.75,16.5667,kálócfa
8988,Kozmadombja,ZA,46.7667,16.55,kozmadombja
8989,Dobronhegy,ZA,46.8167,16.75,dobronhegy
8990,Pálfiszeg,ZA,46.7833,16.7333,pálfiszeg
8991,Hottó,ZA,46.85,16.75,hottó
8991,Teskánd,ZA,46.8469,16.7758,teskánd
8991,Böde,ZA,46.8375,16.7206,böde
8992,Zalaboldogfa,ZA,46.9,16.7667,zalaboldogfa
8992,Boncodfölde,ZA,46.8667,16.7333,boncodfölde
8992,Bagod,ZA,46.8781,16.7444,bagod
8992,Hagyárosbörönd,ZA,46.9,16.7167,hagyárosbörönd
8994,Zalaszentgyörgy,ZA,46.8667,16.7167,zalaszentgyörgy
8994,Kávás,ZA,46.8667,16.7167,kávás
8995,Keménfa,ZA,46.8333,16.6333,keménfa
8995,Salomvár,ZA,46.8489,16.6633,salomvár
8996,Zalacséb,ZA,46.8603,16.6639,zalacséb
8997,Zalaháshágy,ZA,46.89,16.6328,zalaháshágy
